## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK002_allreads_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK002/atacHAK002_markdups_final.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK002_allreads_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 14:50:02 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
130	43	78	23	2000	184.082211	169.021763	63005007	FR	53	91	119	141	157	173	191	329	677	1019	2789			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
247	99293
248	95485
249	92015
250	88542
251	86189
252	83563
253	82987
254	81175
255	80263
256	79177
257	77926
258	75388
259	73514
260	71045
261	69284
262	67285
263	66517
264	65068
265	64784
266	63546
267	62958
268	61576
269	60559
270	58511
271	57388
272	55457
273	54976
274	53757
275	54468
276	52658
277	53117
278	51417
279	51211
280	49658
281	49421
282	48330
283	47680
284	46430
285	46155
286	45351
287	45680
288	45497
289	44962
290	44646
291	44594
292	43371
293	42786
294	42010
295	41550
296	40943
297	40812
298	40856
299	41289
300	40859
301	40818
302	40045
303	39482
304	38689
305	38205
306	37664
307	38365
308	38121
309	38292
310	38201
311	38196
312	37861
313	37816
314	36751
315	36800
316	36362
317	35993
318	35963
319	36621
320	36516
321	37193
322	37349
323	37043
324	36517
325	35677
326	35472
327	35302
328	35192
329	35437
330	35509
331	36321
332	36175
333	36675
334	35970
335	35567
336	34756
337	35119
338	35131
339	35207
340	35195
341	35901
342	36147
343	35937
344	36552
345	36384
346	36003
347	35636
348	35651
349	35781
350	35783
351	36562
352	36711
353	36645
354	37052
355	37574
356	37218
357	37818
358	36855
359	36991
360	36749
361	36794
362	37201
363	37751
364	37869
365	38101
366	38563
367	38319
368	38216
369	38369
370	37755
371	37908
372	38403
373	38542
374	38382
375	38708
376	39065
377	39578
378	39577
379	39483
380	39347
381	39591
382	39236
383	39443
384	39492
385	39822
386	40152
387	40867
388	39991
389	40384
390	40850
391	40670
392	40919
393	40615
394	40260
395	40278
396	40277
397	40595
398	40947
399	41628
400	41189
401	41272
402	40901
403	41131
404	40890
405	40736
406	40791
407	40376
408	40416
409	40252
410	40316
411	40470
412	39638
413	39588
414	39106
415	38823
416	38835
417	39019
418	38674
419	38383
420	37738
421	37664
422	37651
423	37139
424	37319
425	36929
426	35811
427	35954
428	35936
429	35462
430	34916
431	35084
432	34393
433	34195
434	33642
435	32988
436	33091
437	32880
438	32376
439	32370
440	31843
441	31272
442	30967
443	30787
444	30315
445	29926
446	29367
447	29067
448	28677
449	28791
450	28114
451	27752
452	27892
453	27353
454	26846
455	26780
456	26687
457	26393
458	26087
459	25786
460	25340
461	25317
462	24613
463	24725
464	24451
465	24310
466	24191
467	23685
468	23420
469	23318
470	23302
471	22843
472	22703
473	22713
474	22299
475	22270
476	22319
477	22051
478	22012
479	21525
480	21415
481	21504
482	21193
483	21150
484	20649
485	20894
486	20736
487	20874
488	20436
489	20492
490	20065
491	20277
492	20261
493	19879
494	19853
495	19740
496	19814
497	19917
498	19477
499	19415
500	19517
501	19594
502	19266
503	19189
504	19362
505	19326
506	18911
507	19470
508	19088
509	19008
510	19298
511	19136
512	18927
513	19262
514	19087
515	19103
516	18929
517	19208
518	18887
519	19302
520	18922
521	19069
522	18845
523	18964
524	19200
525	19057
526	18905
527	18897
528	18806
529	19311
530	19231
531	19476
532	19037
533	19105
534	18838
535	18912
536	19045
537	19009
538	18804
539	19069
540	18958
541	18965
542	18775
543	18666
544	18834
545	18898
546	18687
547	18683
548	18854
549	18834
550	18810
551	18601
552	18507
553	18930
554	18880
555	18814
556	18900
557	18945
558	18892
559	19123
560	18774
561	19029
562	18828
563	19006
564	18674
565	18851
566	18923
567	19167
568	18667
569	19020
570	18859
571	18770
572	18917
573	18985
574	18505
575	18723
576	18828
577	18820
578	18567
579	18320
580	18508
581	18575
582	18794
583	18464
584	18461
585	18282
586	18205
587	18272
588	18283
589	17900
590	17945
591	18172
592	18333
593	18193
594	18044
595	18072
596	17970
597	17765
598	17605
599	17591
600	17479
601	17533
602	17504
603	17227
604	17409
605	17152
606	16972
607	16973
608	16775
609	16713
610	16837
611	16703
612	16500
613	16514
614	16276
615	16057
616	15903
617	15988
618	15653
619	15695
620	15200
621	15402
622	15405
623	15077
624	14850
625	15014
626	14690
627	14481
628	14201
629	14173
630	13974
631	14034
632	13762
633	13653
634	13526
635	13408
636	13066
637	13238
638	13092
639	12837
640	12671
641	12825
642	12555
643	12463
644	12002
645	11922
646	11893
647	11850
648	11662
649	11704
650	11344
651	11380
652	11213
653	11097
654	11096
655	10837
656	10830
657	10807
658	10675
659	10579
660	10514
661	10224
662	10350
663	10258
664	10260
665	10079
666	10061
667	9911
668	9906
669	9860
670	9662
671	9625
672	9539
673	9414
674	9386
675	9306
676	9420
677	9158
678	9063
679	8867
680	8965
681	9015
682	8775
683	8670
684	8519
685	8650
686	8688
687	8513
688	8453
689	8391
690	8364
691	8401
692	8241
693	8278
694	8099
695	8146
696	8055
697	8073
698	8209
699	8159
700	7895
701	7983
702	7780
703	7948
704	7868
705	7765
706	7694
707	7478
708	7457
709	7310
710	7145
711	7393
712	7219
713	7304
714	7328
715	7033
716	7053
717	6898
718	6799
719	6866
720	6783
721	6767
722	6663
723	6683
724	6627
725	6680
726	6531
727	6527
728	6486
729	6348
730	6269
731	6281
732	6317
733	6253
734	6227
735	6321
736	6232
737	6231
738	5927
739	6211
740	6067
741	6004
742	6166
743	5923
744	5954
745	6051
746	5909
747	5988
748	5981
749	5865
750	5851
751	5961
752	5541
753	5844
754	5674
755	5690
756	5606
757	5564
758	5545
759	5554
760	5536
761	5431
762	5380
763	5394
764	5368
765	5326
766	5099
767	5317
768	5145
769	5195
770	5234
771	5061
772	5015
773	5055
774	4887
775	5012
776	4807
777	5035
778	5023
779	4954
780	4780
781	4921
782	4915
783	4866
784	4774
785	4935
786	4925
787	4791
788	4921
789	4901
790	4842
791	4805
792	4613
793	4641
794	4459
795	4560
796	4527
797	4569
798	4194
799	4408
800	4189
801	4296
802	4158
803	3900
804	3969
805	3958
806	3870
807	3841
808	3959
809	3979
810	3827
811	3887
812	3785
813	3698
814	3609
815	3620
816	3724
817	3536
818	3513
819	3506
820	3447
821	3521
822	3408
823	3593
824	3392
825	3420
826	3415
827	3379
828	3294
829	3298
830	3395
831	3267
832	3186
833	3155
834	3184
835	3068
836	3143
837	3080
838	3046
839	3126
840	3147
841	3020
842	3005
843	2969
844	3032
845	3021
846	2903
847	2854
848	2848
849	2920
850	3015
851	2981
852	2845
853	2920
854	2847
855	2779
856	2797
857	2713
858	2714
859	2835
860	2685
861	2844
862	2714
863	2735
864	2627
865	2736
866	2722
867	2613
868	2630
869	2662
870	2618
871	2707
872	2521
873	2645
874	2679
875	2633
876	2600
877	2679
878	2746
879	2755
880	2584
881	2595
882	2495
883	2594
884	2507
885	2584
886	2580
887	2574
888	2450
889	2559
890	2375
891	2561
892	2490
893	2538
894	2504
895	2484
896	2430
897	2450
898	2416
899	2390
900	2346
901	2419
902	2504
903	2389
904	2450
905	2463
906	2469
907	2464
908	2418
909	2454
910	2444
911	2433
912	2455
913	2324
914	2458
915	2497
916	2411
917	2373
918	2392
919	2402
920	2394
921	2562
922	2479
923	2497
924	2363
925	2509
926	2344
927	2320
928	2422
929	2356
930	2369
931	2431
932	2342
933	2378
934	2401
935	2421
936	2400
937	2347
938	2242
939	2322
940	2389
941	2337
942	2224
943	2361
944	2327
945	2393
946	2203
947	2255
948	2247
949	2226
950	2262
951	2196
952	2152
953	2184
954	2174
955	2185
956	2108
957	2246
958	2125
959	2117
960	2143
961	2084
962	2082
963	2095
964	2087
965	2164
966	2028
967	2162
968	2142
969	2035
970	2156
971	2139
972	2172
973	2077
974	2059
975	2125
976	2037
977	2089
978	2066
979	2084
980	2036
981	1989
982	1995
983	2041
984	1934
985	2083
986	1969
987	1990
988	2022
989	2036
990	2025
991	2011
992	1886
993	1896
994	1936
995	1987
996	1967
997	2025
998	1859
999	1958
1000	1867

