## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK002_centromeric_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK002/atacHAK002_centromere.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK002_centromeric_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 14:20:46 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
271	45	205	23	2000	285.089899	254.2626	853884	FR	123	203	283	353	411	459	935	1691	2531	2995	3369			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
324	463
325	407
326	529
327	497
328	533
329	391
330	443
331	476
332	507
333	530
334	484
335	381
336	400
337	448
338	526
339	511
340	497
341	442
342	402
343	420
344	500
345	525
346	484
347	507
348	387
349	557
350	582
351	574
352	497
353	394
354	468
355	625
356	701
357	1016
358	546
359	560
360	445
361	463
362	518
363	543
364	546
365	454
366	412
367	446
368	421
369	317
370	298
371	300
372	327
373	348
374	374
375	345
376	373
377	326
378	353
379	340
380	331
381	377
382	375
383	336
384	345
385	384
386	459
387	416
388	416
389	403
390	409
391	417
392	424
393	477
394	435
395	417
396	379
397	392
398	438
399	415
400	400
401	468
402	475
403	505
404	452
405	474
406	378
407	433
408	395
409	401
410	380
411	446
412	475
413	447
414	454
415	389
416	421
417	382
418	448
419	435
420	472
421	517
422	463
423	404
424	496
425	419
426	425
427	400
428	417
429	428
430	404
431	473
432	451
433	401
434	377
435	426
436	449
437	499
438	478
439	400
440	409
441	402
442	422
443	511
444	451
445	458
446	376
447	383
448	428
449	463
450	480
451	433
452	368
453	359
454	376
455	377
456	390
457	391
458	322
459	352
460	343
461	353
462	329
463	342
464	345
465	335
466	372
467	344
468	325
469	308
470	306
471	302
472	318
473	306
474	314
475	310
476	380
477	317
478	350
479	327
480	293
481	307
482	305
483	358
484	313
485	308
486	307
487	281
488	271
489	305
490	279
491	287
492	287
493	286
494	316
495	326
496	274
497	301
498	290
499	265
500	296
501	297
502	345
503	256
504	277
505	292
506	327
507	317
508	283
509	251
510	288
511	296
512	360
513	314
514	314
515	298
516	314
517	283
518	274
519	383
520	308
521	315
522	278
523	346
524	423
525	393
526	368
527	309
528	396
529	415
530	485
531	652
532	371
533	379
534	313
535	320
536	322
537	388
538	381
539	313
540	304
541	302
542	246
543	199
544	197
545	216
546	236
547	241
548	248
549	256
550	244
551	224
552	243
553	242
554	277
555	268
556	266
557	270
558	286
559	286
560	322
561	301
562	302
563	313
564	329
565	314
566	338
567	364
568	337
569	346
570	287
571	331
572	292
573	321
574	356
575	345
576	360
577	368
578	349
579	316
580	314
581	358
582	349
583	346
584	331
585	341
586	377
587	352
588	313
589	307
590	309
591	317
592	350
593	332
594	399
595	370
596	336
597	321
598	374
599	310
600	351
601	307
602	330
603	325
604	325
605	373
606	361
607	331
608	348
609	344
610	407
611	363
612	389
613	331
614	308
615	336
616	347
617	388
618	345
619	366
620	318
621	334
622	319
623	345
624	362
625	387
626	301
627	285
628	319
629	285
630	298
631	322
632	300
633	276
634	279
635	328
636	263
637	279
638	313
639	285
640	314
641	305
642	300
643	267
644	218
645	257
646	241
647	262
648	292
649	246
650	280
651	240
652	250
653	254
654	255
655	266
656	238
657	268
658	264
659	290
660	241
661	246
662	235
663	254
664	253
665	227
666	254
667	228
668	242
669	235
670	230
671	210
672	222
673	251
674	260
675	252
676	259
677	203
678	241
679	239
680	258
681	264
682	258
683	198
684	222
685	241
686	288
687	250
688	266
689	262
690	233
691	241
692	214
693	280
694	245
695	272
696	235
697	324
698	352
699	296
700	273
701	244
702	293
703	364
704	406
705	473
706	313
707	296
708	253
709	244
710	278
711	290
712	284
713	255
714	232
715	250
716	185
717	185
718	152
719	162
720	165
721	183
722	197
723	211
724	201
725	179
726	203
727	192
728	216
729	201
730	188
731	214
732	204
733	237
734	245
735	265
736	260
737	238
738	224
739	241
740	284
741	273
742	229
743	295
744	225
745	256
746	258
747	287
748	290
749	295
750	261
751	289
752	291
753	310
754	240
755	264
756	254
757	274
758	233
759	287
760	276
761	289
762	248
763	247
764	276
765	259
766	235
767	286
768	305
769	293
770	279
771	281
772	286
773	257
774	269
775	235
776	263
777	278
778	292
779	292
780	255
781	257
782	298
783	280
784	325
785	313
786	282
787	293
788	264
789	284
790	258
791	351
792	271
793	294
794	247
795	293
796	299
797	300
798	317
799	246
800	257
801	246
802	239
803	231
804	268
805	250
806	235
807	224
808	241
809	237
810	222
811	222
812	236
813	199
814	243
815	231
816	279
817	203
818	179
819	199
820	205
821	217
822	222
823	239
824	221
825	225
826	231
827	255
828	204
829	226
830	248
831	226
832	216
833	203
834	197
835	171
836	215
837	195
838	192
839	207
840	209
841	231
842	194
843	230
844	175
845	218
846	214
847	203
848	239
849	203
850	243
851	197
852	202
853	195
854	244
855	235
856	227
857	185
858	204
859	216
860	259
861	244
862	236
863	199
864	194
865	204
866	235
867	225
868	215
869	236
870	175
871	262
872	254
873	293
874	268
875	234
876	276
877	308
878	347
879	415
880	286
881	279
882	235
883	217
884	224
885	213
886	242
887	241
888	191
889	196
890	145
891	160
892	140
893	124
894	145
895	131
896	153
897	152
898	175
899	142
900	151
901	179
902	182
903	185
904	163
905	178
906	186
907	206
908	241
909	211
910	223
911	203
912	253
913	220
914	259
915	261
916	234
917	210
918	235
919	201
920	240
921	254
922	234
923	280
924	246
925	288
926	233
927	263
928	216
929	216
930	249
931	226
932	221
933	252
934	235
935	247
936	247
937	232
938	234
939	196
940	243
941	275
942	280
943	276
944	264
945	264
946	264
947	241
948	240
949	229
950	223
951	220
952	234
953	248
954	288
955	261
956	241
957	249
958	256
959	241
960	266
961	240
962	239
963	265
964	246
965	256
966	237
967	264
968	244
969	216
970	257
971	274
972	272
973	225
974	212
975	219
976	235
977	223
978	226
979	239
980	191
981	192
982	210
983	208
984	217
985	194
986	206
987	214
988	233
989	254
990	222
991	184
992	165
993	164
994	217
995	210
996	189
997	201
998	198
999	191
1000	185

