## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK007_allreads_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK007/atacHAK007_markdups_final.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK007_allreads_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 14:42:45 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
63	44	18	23	2000	85.588107	84.062126	54678331	FR	7	15	21	29	37	43	51	75	193	323	1963			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
278	8548
279	8758
280	8308
281	8141
282	7895
283	7768
284	7430
285	7319
286	7212
287	7300
288	6865
289	7062
290	6876
291	6829
292	6593
293	6491
294	6248
295	6143
296	6139
297	6230
298	5931
299	6104
300	5679
301	5915
302	5674
303	5638
304	5371
305	5513
306	5252
307	5406
308	5126
309	5163
310	5036
311	5149
312	4981
313	5101
314	4750
315	4773
316	4849
317	4765
318	4599
319	4667
320	4680
321	4723
322	4593
323	4385
324	4517
325	4341
326	4147
327	4313
328	4111
329	4329
330	4067
331	4243
332	4036
333	4102
334	4070
335	3906
336	3991
337	3894
338	3838
339	3845
340	3730
341	3847
342	3711
343	3679
344	3619
345	3814
346	3676
347	3708
348	3582
349	3730
350	3494
351	3721
352	3545
353	3654
354	3638
355	3598
356	3537
357	3539
358	3510
359	3540
360	3412
361	3552
362	3388
363	3480
364	3479
365	3377
366	3328
367	3452
368	3276
369	3352
370	3342
371	3379
372	3064
373	3301
374	3168
375	3173
376	3159
377	3125
378	3130
379	3228
380	3145
381	3197
382	2964
383	3257
384	3002
385	2959
386	2971
387	3092
388	2917
389	3058
390	2838
391	2952
392	2856
393	2896
394	2902
395	2967
396	2695
397	2856
398	2787
399	2987
400	2779
401	2710
402	2735
403	2621
404	2755
405	2753
406	2545
407	2733
408	2617
409	2571
410	2592
411	2582
412	2608
413	2617
414	2651
415	2541
416	2530
417	2560
418	2477
419	2534
420	2353
421	2425
422	2425
423	2432
424	2418
425	2547
426	2242
427	2492
428	2402
429	2373
430	2302
431	2339
432	2375
433	2410
434	2337
435	2362
436	2345
437	2320
438	2446
439	2369
440	2215
441	2319
442	2098
443	2269
444	2189
445	2124
446	2179
447	2168
448	2058
449	2189
450	2068
451	2017
452	1852
453	1953
454	1905
455	1916
456	1909
457	2004
458	1829
459	1927
460	1660
461	1860
462	1808
463	1744
464	1852
465	1775
466	1740
467	1731
468	1697
469	1789
470	1667
471	1670
472	1593
473	1604
474	1622
475	1577
476	1564
477	1658
478	1531
479	1502
480	1467
481	1458
482	1457
483	1441
484	1474
485	1453
486	1509
487	1384
488	1248
489	1519
490	1362
491	1415
492	1361
493	1401
494	1415
495	1362
496	1352
497	1303
498	1245
499	1372
500	1346
501	1441
502	1300
503	1384
504	1312
505	1330
506	1248
507	1357
508	1294
509	1396
510	1256
511	1386
512	1347
513	1425
514	1341
515	1420
516	1290
517	1337
518	1286
519	1404
520	1398
521	1440
522	1398
523	1436
524	1386
525	1463
526	1376
527	1484
528	1365
529	1395
530	1495
531	1464
532	1470
533	1394
534	1401
535	1450
536	1334
537	1401
538	1296
539	1343
540	1281
541	1356
542	1319
543	1386
544	1295
545	1341
546	1210
547	1394
548	1225
549	1349
550	1251
551	1276
552	1280
553	1280
554	1226
555	1194
556	1153
557	1263
558	1165
559	1256
560	1171
561	1181
562	1157
563	1105
564	1164
565	1148
566	1180
567	1223
568	1157
569	1150
570	1169
571	1193
572	1118
573	1161
574	1103
575	1090
576	1092
577	1109
578	1089
579	1132
580	1083
581	1128
582	1090
583	1140
584	1106
585	1108
586	1082
587	1117
588	1032
589	1112
590	1045
591	1002
592	1086
593	1045
594	1115
595	1100
596	1111
597	1032
598	1094
599	1056
600	1033
601	1127
602	1061
603	1087
604	1091
605	1116
606	1120
607	1088
608	1034
609	1118
610	1043
611	1103
612	1038
613	1011
614	980
615	1014
616	966
617	979
618	978
619	1037
620	943
621	981
622	969
623	994
624	906
625	938
626	889
627	940
628	921
629	932
630	858
631	918
632	802
633	894
634	875
635	929
636	905
637	944
638	859
639	881
640	826
641	886
642	783
643	844
644	794
645	791
646	789
647	829
648	759
649	805
650	740
651	771
652	712
653	807
654	794
655	813
656	731
657	797
658	774
659	837
660	806
661	752
662	781
663	812
664	748
665	847
666	743
667	834
668	763
669	814
670	840
671	807
672	722
673	804
674	758
675	789
676	731
677	763
678	736
679	764
680	781
681	781
682	690
683	778
684	769
685	779
686	712
687	740
688	740
689	765
690	737
691	802
692	719
693	774
694	721
695	743
696	791
697	792
698	729
699	749
700	746
701	765
702	760
703	733
704	753
705	670
706	810
707	784
708	723
709	776
710	729
711	822
712	714
713	734
714	693
715	700
716	727
717	731
718	703
719	737
720	713
721	721
722	657
723	751
724	653
725	688
726	713
727	692
728	712
729	750
730	680
731	673
732	648
733	719
734	693
735	722
736	700
737	710
738	732
739	745
740	734
741	696
742	719
743	761
744	809
745	785
746	805
747	828
748	803
749	797
750	841
751	863
752	761
753	852
754	811
755	874
756	814
757	800
758	862
759	847
760	817
761	885
762	893
763	901
764	815
765	964
766	886
767	913
768	923
769	971
770	942
771	1003
772	1025
773	1034
774	1021
775	1167
776	1125
777	1231
778	1252
779	1249
780	1320
781	1445
782	1363
783	1405
784	1409
785	1508
786	1544
787	1621
788	1667
789	1675
790	1527
791	1570
792	1550
793	1455
794	1417
795	1383
796	1396
797	1514
798	1418
799	1531
800	1443
801	1441
802	1398
803	1423
804	1277
805	1286
806	1308
807	1359
808	1324
809	1405
810	1307
811	1370
812	1271
813	1275
814	1210
815	1253
816	1262
817	1231
818	1233
819	1256
820	1179
821	1200
822	1196
823	1178
824	1151
825	1186
826	1151
827	1172
828	1140
829	1190
830	1122
831	1196
832	1118
833	1092
834	1051
835	1092
836	1070
837	1086
838	1060
839	1125
840	1009
841	1079
842	1061
843	1076
844	1038
845	1056
846	936
847	1041
848	995
849	1043
850	984
851	1041
852	984
853	1019
854	949
855	974
856	978
857	985
858	954
859	1020
860	1000
861	1017
862	992
863	990
864	1029
865	976
866	1017
867	1026
868	934
869	949
870	972
871	961
872	973
873	922
874	926
875	988
876	930
877	932
878	911
879	886
880	920
881	889
882	918
883	935
884	920
885	940
886	929
887	974
888	921
889	901
890	948
891	1010
892	969
893	983
894	1079
895	1005
896	1007
897	994
898	943
899	900
900	897
901	959
902	976
903	968
904	996
905	929
906	993
907	1027
908	866
909	938
910	922
911	945
912	966
913	959
914	985
915	975
916	932
917	923
918	924
919	957
920	965
921	977
922	913
923	948
924	983
925	948
926	924
927	875
928	851
929	916
930	833
931	883
932	866
933	910
934	872
935	885
936	826
937	842
938	793
939	842
940	900
941	849
942	806
943	847
944	820
945	841
946	741
947	771
948	750
949	782
950	764
951	731
952	746
953	762
954	804
955	786
956	696
957	769
958	673
959	715
960	704
961	722
962	704
963	721
964	685
965	734
966	709
967	732
968	684
969	698
970	662
971	716
972	648
973	734
974	684
975	758
976	670
977	715
978	659
979	737
980	677
981	696
982	691
983	737
984	701
985	758
986	700
987	709
988	699
989	739
990	743
991	806
992	735
993	745
994	701
995	686
996	737
997	691
998	677
999	677
1000	699

