## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK023_noncentromeric_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK023/atacHAK023_noncentromere.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK023_noncentromeric_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 15:04:26 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
104	44	57	23	2000	140.864959	117.083917	49681151	FR	35	63	83	101	115	127	157	213	325	571	2509			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
350	17275
351	17858
352	17367
353	17991
354	17914
355	18026
356	17740
357	17404
358	17219
359	17072
360	17131
361	17201
362	17126
363	17291
364	17334
365	17107
366	17090
367	17206
368	17027
369	16826
370	16660
371	16606
372	16378
373	16775
374	16401
375	16470
376	16527
377	16434
378	16223
379	16283
380	15928
381	16078
382	15817
383	15611
384	15677
385	15556
386	15317
387	15307
388	15187
389	15302
390	14541
391	15005
392	14607
393	14664
394	13993
395	14289
396	14000
397	14056
398	13574
399	13602
400	13243
401	13447
402	13024
403	13125
404	12856
405	12825
406	12596
407	12361
408	12095
409	12047
410	11638
411	11549
412	11542
413	11471
414	11284
415	11135
416	10896
417	10838
418	10298
419	10421
420	9876
421	9819
422	9839
423	9518
424	9415
425	9305
426	9230
427	9306
428	8717
429	8760
430	8594
431	8318
432	8265
433	8095
434	8015
435	7662
436	7473
437	7705
438	7664
439	7475
440	7119
441	7144
442	6925
443	6897
444	6571
445	6570
446	6482
447	6412
448	6300
449	6157
450	5854
451	6016
452	5648
453	5745
454	5432
455	5548
456	5466
457	5514
458	5253
459	5216
460	5156
461	5133
462	4930
463	4895
464	4938
465	4782
466	4720
467	4725
468	4656
469	4642
470	4475
471	4568
472	4272
473	4509
474	4452
475	4263
476	4374
477	4199
478	4177
479	4314
480	4040
481	4013
482	3875
483	3820
484	3905
485	3956
486	3715
487	3826
488	3759
489	3889
490	3874
491	3733
492	3694
493	3514
494	3589
495	3577
496	3608
497	3538
498	3471
499	3594
500	3512
501	3657
502	3484
503	3457
504	3522
505	3514
506	3402
507	3444
508	3334
509	3509
510	3460
511	3362
512	3368
513	3475
514	3371
515	3461
516	3525
517	3377
518	3276
519	3416
520	3391
521	3424
522	3291
523	3320
524	3392
525	3320
526	3445
527	3452
528	3258
529	3452
530	3207
531	3409
532	3298
533	3322
534	3344
535	3302
536	3310
537	3327
538	3286
539	3290
540	3273
541	3158
542	3148
543	3166
544	3151
545	3134
546	3042
547	3154
548	3104
549	3228
550	3101
551	3142
552	3083
553	3011
554	2969
555	3047
556	2929
557	3019
558	2931
559	3038
560	2998
561	2951
562	3011
563	2929
564	2808
565	2979
566	2855
567	3027
568	2895
569	2915
570	2879
571	2775
572	2719
573	2882
574	2825
575	2828
576	2623
577	2737
578	2623
579	2733
580	2565
581	2675
582	2551
583	2524
584	2477
585	2484
586	2468
587	2457
588	2446
589	2446
590	2476
591	2425
592	2341
593	2372
594	2420
595	2312
596	2185
597	2395
598	2280
599	2332
600	2204
601	2326
602	2216
603	2373
604	2158
605	2228
606	2195
607	2141
608	2123
609	2108
610	2041
611	2122
612	2054
613	2074
614	2061
615	2034
616	2066
617	1889
618	1965
619	1903
620	1862
621	1910
622	1805
623	1895
624	1784
625	1771
626	1810
627	1815
628	1748
629	1809
630	1722
631	1721
632	1728
633	1683
634	1671
635	1771
636	1706
637	1665
638	1629
639	1689
640	1539
641	1568
642	1511
643	1632
644	1495
645	1537
646	1570
647	1524
648	1506
649	1540
650	1504
651	1476
652	1474
653	1607
654	1470
655	1504
656	1444
657	1476
658	1440
659	1468
660	1429
661	1467
662	1471
663	1358
664	1449
665	1481
666	1462
667	1433
668	1394
669	1476
670	1410
671	1378
672	1369
673	1384
674	1336
675	1340
676	1344
677	1306
678	1264
679	1340
680	1317
681	1291
682	1306
683	1290
684	1328
685	1311
686	1224
687	1265
688	1320
689	1335
690	1198
691	1357
692	1277
693	1348
694	1247
695	1288
696	1275
697	1310
698	1263
699	1324
700	1280
701	1316
702	1297
703	1355
704	1222
705	1265
706	1253
707	1272
708	1289
709	1254
710	1205
711	1301
712	1151
713	1209
714	1185
715	1164
716	1115
717	1177
718	1178
719	1245
720	1187
721	1182
722	1155
723	1176
724	1153
725	1147
726	1112
727	1158
728	1169
729	1248
730	1114
731	1161
732	1100
733	1211
734	1148
735	1109
736	1086
737	1174
738	1121
739	1169
740	1068
741	1145
742	1112
743	1141
744	1144
745	1176
746	1132
747	1188
748	1169
749	1116
750	1163
751	1138
752	1125
753	1196
754	1134
755	1229
756	1134
757	1209
758	1146
759	1165
760	1152
761	1148
762	1099
763	1177
764	1198
765	1167
766	1114
767	1145
768	1138
769	1143
770	1142
771	1211
772	1209
773	1195
774	1243
775	1227
776	1296
777	1390
778	1341
779	1380
780	1338
781	1423
782	1393
783	1480
784	1439
785	1502
786	1597
787	1582
788	1644
789	1710
790	1654
791	1586
792	1546
793	1448
794	1500
795	1538
796	1497
797	1576
798	1497
799	1570
800	1534
801	1518
802	1484
803	1379
804	1398
805	1373
806	1361
807	1423
808	1453
809	1481
810	1430
811	1404
812	1330
813	1348
814	1307
815	1399
816	1346
817	1363
818	1330
819	1364
820	1365
821	1324
822	1317
823	1301
824	1329
825	1362
826	1295
827	1283
828	1328
829	1369
830	1310
831	1306
832	1317
833	1263
834	1274
835	1279
836	1275
837	1282
838	1206
839	1271
840	1219
841	1311
842	1176
843	1212
844	1240
845	1251
846	1116
847	1195
848	1145
849	1291
850	1228
851	1190
852	1130
853	1201
854	1188
855	1212
856	1157
857	1228
858	1194
859	1222
860	1162
861	1259
862	1269
863	1224
864	1249
865	1205
866	1191
867	1199
868	1153
869	1245
870	1192
871	1176
872	1173
873	1184
874	1255
875	1186
876	1139
877	1132
878	1138
879	1160
880	1138
881	1207
882	1187
883	1215
884	1195
885	1194
886	1232
887	1249
888	1202
889	1182
890	1110
891	1263
892	1239
893	1238
894	1325
895	1312
896	1204
897	1296
898	1270
899	1221
900	1191
901	1295
902	1374
903	1331
904	1316
905	1374
906	1345
907	1331
908	1340
909	1381
910	1367
911	1450
912	1377
913	1514
914	1476
915	1367
916	1345
917	1330
918	1332
919	1409
920	1506
921	1644
922	1526
923	1498
924	1461
925	1441
926	1447
927	1407
928	1378
929	1387
930	1405
931	1460
932	1445
933	1445
934	1447
935	1394
936	1414
937	1392
938	1333
939	1379
940	1424
941	1466
942	1443
943	1412
944	1429
945	1449
946	1378
947	1434
948	1394
949	1442
950	1352
951	1349
952	1310
953	1401
954	1381
955	1378
956	1314
957	1334
958	1340
959	1318
960	1349
961	1306
962	1328
963	1297
964	1343
965	1271
966	1186
967	1277
968	1289
969	1318
970	1322
971	1270
972	1288
973	1250
974	1228
975	1275
976	1277
977	1279
978	1308
979	1262
980	1195
981	1212
982	1245
983	1186
984	1204
985	1251
986	1194
987	1183
988	1240
989	1193
990	1167
991	1172
992	1165
993	1225
994	1138
995	1190
996	1179
997	1153
998	1066
999	1112
1000	1025

