## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK023_allreads_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK023/atacHAK023_markdups_final.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK023_allreads_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 15:27:08 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
104	44	57	23	2000	141.006652	117.393148	49814636	FR	35	63	83	101	115	127	157	213	325	575	2543			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
248	62673
249	61196
250	57110
251	55113
252	53221
253	52009
254	50915
255	49712
256	49332
257	47732
258	46371
259	45090
260	42587
261	41335
262	39673
263	38628
264	37710
265	37188
266	36514
267	35826
268	34909
269	34177
270	32732
271	31917
272	30553
273	29730
274	29000
275	28718
276	28125
277	28248
278	27767
279	27536
280	26334
281	26306
282	25040
283	24240
284	23623
285	23656
286	23430
287	23518
288	23436
289	23667
290	22874
291	22593
292	21831
293	21397
294	20811
295	20876
296	20644
297	21049
298	20947
299	21312
300	21340
301	20917
302	20475
303	20270
304	19425
305	19282
306	19069
307	19034
308	19242
309	19487
310	19653
311	20058
312	19624
313	19667
314	18858
315	18638
316	18298
317	18438
318	18451
319	18875
320	18821
321	19496
322	19208
323	19391
324	18957
325	18553
326	17865
327	18082
328	17734
329	18207
330	18272
331	18697
332	18497
333	18823
334	18496
335	18220
336	17741
337	17741
338	17370
339	17754
340	17681
341	18002
342	18432
343	18469
344	18352
345	18359
346	17716
347	17677
348	17546
349	17560
350	17323
351	17917
352	17413
353	18035
354	17960
355	18074
356	17782
357	17488
358	17271
359	17129
360	17186
361	17239
362	17179
363	17344
364	17382
365	17151
366	17137
367	17243
368	17080
369	16867
370	16693
371	16656
372	16422
373	16808
374	16443
375	16524
376	16577
377	16483
378	16275
379	16334
380	15975
381	16128
382	15858
383	15648
384	15714
385	15601
386	15376
387	15368
388	15243
389	15373
390	14602
391	15062
392	14662
393	14727
394	14052
395	14347
396	14061
397	14115
398	13632
399	13657
400	13297
401	13513
402	13085
403	13185
404	12905
405	12884
406	12654
407	12405
408	12141
409	12109
410	11694
411	11597
412	11592
413	11519
414	11334
415	11195
416	10930
417	10866
418	10347
419	10470
420	9916
421	9863
422	9879
423	9557
424	9442
425	9333
426	9280
427	9352
428	8762
429	8785
430	8640
431	8354
432	8307
433	8130
434	8055
435	7692
436	7511
437	7742
438	7701
439	7506
440	7156
441	7178
442	6960
443	6939
444	6593
445	6603
446	6514
447	6437
448	6327
449	6194
450	5886
451	6042
452	5680
453	5767
454	5464
455	5573
456	5491
457	5541
458	5273
459	5236
460	5175
461	5153
462	4960
463	4911
464	4956
465	4800
466	4740
467	4744
468	4676
469	4657
470	4494
471	4579
472	4293
473	4532
474	4474
475	4287
476	4401
477	4217
478	4202
479	4338
480	4058
481	4033
482	3888
483	3846
484	3935
485	3975
486	3737
487	3843
488	3785
489	3917
490	3893
491	3757
492	3708
493	3537
494	3606
495	3605
496	3623
497	3561
498	3488
499	3612
500	3536
501	3676
502	3512
503	3474
504	3538
505	3533
506	3423
507	3467
508	3352
509	3526
510	3477
511	3380
512	3387
513	3494
514	3399
515	3488
516	3544
517	3405
518	3295
519	3439
520	3409
521	3439
522	3320
523	3341
524	3426
525	3348
526	3468
527	3469
528	3284
529	3479
530	3230
531	3458
532	3315
533	3348
534	3366
535	3325
536	3336
537	3361
538	3312
539	3310
540	3296
541	3184
542	3173
543	3180
544	3180
545	3160
546	3059
547	3181
548	3127
549	3251
550	3129
551	3165
552	3103
553	3034
554	2998
555	3074
556	2951
557	3053
558	2964
559	3061
560	3020
561	2984
562	3049
563	2965
564	2850
565	3020
566	2902
567	3078
568	2928
569	2950
570	2904
571	2807
572	2761
573	2923
574	2869
575	2875
576	2658
577	2779
578	2658
579	2772
580	2592
581	2698
582	2576
583	2551
584	2516
585	2522
586	2497
587	2493
588	2475
589	2473
590	2510
591	2451
592	2369
593	2399
594	2450
595	2337
596	2226
597	2411
598	2313
599	2363
600	2229
601	2353
602	2246
603	2401
604	2182
605	2261
606	2220
607	2175
608	2145
609	2128
610	2067
611	2148
612	2082
613	2097
614	2084
615	2064
616	2089
617	1918
618	1983
619	1933
620	1883
621	1933
622	1831
623	1913
624	1826
625	1800
626	1832
627	1837
628	1767
629	1836
630	1739
631	1742
632	1751
633	1692
634	1685
635	1786
636	1720
637	1679
638	1638
639	1706
640	1552
641	1580
642	1525
643	1652
644	1505
645	1549
646	1581
647	1538
648	1521
649	1555
650	1523
651	1483
652	1486
653	1624
654	1484
655	1514
656	1453
657	1494
658	1456
659	1491
660	1444
661	1482
662	1493
663	1377
664	1463
665	1490
666	1483
667	1447
668	1407
669	1495
670	1427
671	1392
672	1389
673	1394
674	1350
675	1349
676	1356
677	1317
678	1275
679	1349
680	1322
681	1309
682	1321
683	1302
684	1338
685	1328
686	1241
687	1285
688	1336
689	1351
690	1221
691	1381
692	1289
693	1370
694	1264
695	1305
696	1298
697	1334
698	1292
699	1356
700	1304
701	1339
702	1320
703	1373
704	1252
705	1315
706	1281
707	1294
708	1317
709	1275
710	1224
711	1332
712	1180
713	1230
714	1206
715	1186
716	1135
717	1192
718	1195
719	1266
720	1213
721	1200
722	1178
723	1208
724	1174
725	1171
726	1129
727	1180
728	1196
729	1271
730	1144
731	1180
732	1125
733	1236
734	1184
735	1144
736	1117
737	1193
738	1146
739	1204
740	1109
741	1185
742	1141
743	1173
744	1185
745	1205
746	1157
747	1222
748	1212
749	1150
750	1206
751	1177
752	1147
753	1229
754	1159
755	1257
756	1161
757	1246
758	1174
759	1192
760	1185
761	1184
762	1128
763	1206
764	1240
765	1193
766	1139
767	1172
768	1159
769	1181
770	1172
771	1239
772	1233
773	1219
774	1274
775	1250
776	1307
777	1418
778	1370
779	1404
780	1361
781	1443
782	1412
783	1506
784	1460
785	1536
786	1618
787	1605
788	1667
789	1739
790	1680
791	1619
792	1568
793	1479
794	1521
795	1550
796	1515
797	1592
798	1512
799	1598
800	1553
801	1545
802	1508
803	1402
804	1410
805	1393
806	1377
807	1437
808	1472
809	1493
810	1446
811	1415
812	1347
813	1365
814	1320
815	1407
816	1360
817	1377
818	1343
819	1372
820	1371
821	1333
822	1331
823	1317
824	1347
825	1371
826	1310
827	1298
828	1342
829	1377
830	1324
831	1321
832	1331
833	1279
834	1287
835	1293
836	1290
837	1294
838	1225
839	1286
840	1242
841	1328
842	1191
843	1229
844	1254
845	1262
846	1128
847	1207
848	1160
849	1309
850	1245
851	1199
852	1143
853	1219
854	1205
855	1239
856	1169
857	1249
858	1203
859	1240
860	1174
861	1283
862	1283
863	1245
864	1267
865	1219
866	1213
867	1216
868	1175
869	1271
870	1216
871	1191
872	1198
873	1200
874	1278
875	1203
876	1158
877	1156
878	1155
879	1177
880	1156
881	1237
882	1203
883	1231
884	1218
885	1211
886	1250
887	1269
888	1233
889	1201
890	1127
891	1280
892	1251
893	1258
894	1339
895	1332
896	1220
897	1317
898	1295
899	1240
900	1202
901	1307
902	1402
903	1347
904	1339
905	1388
906	1365
907	1355
908	1365
909	1408
910	1394
911	1479
912	1404
913	1553
914	1519
915	1394
916	1377
917	1362
918	1373
919	1445
920	1531
921	1665
922	1561
923	1536
924	1491
925	1471
926	1474
927	1437
928	1401
929	1417
930	1431
931	1497
932	1462
933	1482
934	1474
935	1427
936	1449
937	1416
938	1353
939	1402
940	1451
941	1485
942	1467
943	1445
944	1449
945	1480
946	1394
947	1455
948	1419
949	1455
950	1376
951	1374
952	1321
953	1430
954	1399
955	1401
956	1340
957	1355
958	1363
959	1336
960	1360
961	1326
962	1342
963	1312
964	1359
965	1295
966	1202
967	1297
968	1314
969	1338
970	1336
971	1290
972	1307
973	1263
974	1243
975	1295
976	1291
977	1302
978	1324
979	1274
980	1208
981	1223
982	1255
983	1196
984	1215
985	1259
986	1204
987	1196
988	1255
989	1202
990	1181
991	1180
992	1180
993	1233
994	1144
995	1198
996	1197
997	1161
998	1075
999	1122
1000	1034

