## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK023_centromeric_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK023/atacHAK023_centromere.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK023_centromeric_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 15:04:19 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
171	54	104	23	2000	201.241098	202.405724	133485	FR	31	75	127	173	209	237	263	865	2193	2901	3543			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
302	40
303	49
304	51
305	60
306	46
307	52
308	48
309	51
310	37
311	51
312	48
313	53
314	32
315	33
316	37
317	38
318	31
319	47
320	35
321	48
322	54
323	52
324	38
325	45
326	44
327	44
328	57
329	33
330	31
331	45
332	43
333	45
334	46
335	41
336	39
337	43
338	48
339	45
340	53
341	57
342	35
343	45
344	52
345	47
346	43
347	54
348	45
349	46
350	48
351	59
352	46
353	44
354	46
355	48
356	42
357	84
358	52
359	57
360	55
361	38
362	53
363	53
364	48
365	44
366	47
367	37
368	53
369	41
370	33
371	50
372	44
373	33
374	42
375	54
376	50
377	49
378	52
379	51
380	47
381	50
382	41
383	37
384	37
385	45
386	59
387	61
388	56
389	71
390	61
391	57
392	55
393	63
394	59
395	58
396	61
397	59
398	58
399	55
400	54
401	66
402	61
403	60
404	49
405	59
406	58
407	44
408	46
409	62
410	56
411	48
412	50
413	48
414	50
415	60
416	34
417	28
418	49
419	49
420	40
421	44
422	40
423	39
424	27
425	28
426	50
427	46
428	45
429	25
430	46
431	36
432	42
433	35
434	40
435	30
436	38
437	37
438	37
439	31
440	37
441	34
442	35
443	42
444	22
445	33
446	32
447	25
448	27
449	37
450	32
451	26
452	32
453	22
454	32
455	25
456	25
457	27
458	20
459	20
460	19
461	20
462	30
463	16
464	18
465	18
466	20
467	19
468	20
469	15
470	19
471	11
472	21
473	23
474	22
475	24
476	27
477	18
478	25
479	24
480	18
481	20
482	13
483	26
484	30
485	19
486	22
487	17
488	26
489	28
490	19
491	24
492	14
493	23
494	17
495	28
496	15
497	23
498	17
499	18
500	24
501	19
502	28
503	17
504	16
505	19
506	21
507	23
508	18
509	17
510	17
511	18
512	19
513	19
514	28
515	27
516	19
517	28
518	19
519	23
520	18
521	15
522	29
523	21
524	34
525	28
526	23
527	17
528	26
529	27
530	23
531	49
532	17
533	26
534	22
535	23
536	26
537	34
538	26
539	20
540	23
541	26
542	25
543	14
544	29
545	26
546	17
547	27
548	23
549	23
550	28
551	23
552	20
553	23
554	29
555	27
556	22
557	34
558	33
559	23
560	22
561	33
562	38
563	36
564	42
565	41
566	47
567	51
568	33
569	35
570	25
571	32
572	42
573	41
574	44
575	47
576	35
577	42
578	35
579	39
580	27
581	23
582	25
583	27
584	39
585	38
586	29
587	36
588	29
589	27
590	34
591	26
592	28
593	27
594	30
595	25
596	41
597	16
598	33
599	31
600	25
601	27
602	30
603	28
604	24
605	33
606	25
607	34
608	22
609	20
610	26
611	26
612	28
613	23
614	23
615	30
616	23
617	29
618	18
619	30
620	21
621	23
622	26
623	18
624	42
625	29
626	22
627	22
628	19
629	27
630	17
631	21
632	23
633	9
634	14
635	15
636	14
637	14
638	9
639	17
640	13
641	12
642	14
643	20
644	10
645	12
646	11
647	14
648	15
649	15
650	19
651	7
652	12
653	17
654	14
655	10
656	9
657	18
658	16
659	23
660	15
661	15
662	22
663	19
664	14
665	9
666	21
667	14
668	13
669	19
670	17
671	14
672	20
673	10
674	14
675	9
676	12
677	11
678	11
679	9
680	5
681	18
682	15
683	12
684	10
685	17
686	17
687	20
688	16
689	16
690	23
691	24
692	12
693	22
694	17
695	17
696	23
697	24
698	29
699	32
700	24
701	23
702	23
703	18
704	30
705	50
706	28
707	22
708	28
709	21
710	19
711	31
712	29
713	21
714	21
715	22
716	20
717	15
718	17
719	21
720	26
721	18
722	23
723	32
724	21
725	24
726	17
727	22
728	27
729	23
730	30
731	19
732	25
733	25
734	36
735	35
736	31
737	19
738	25
739	35
740	41
741	40
742	29
743	32
744	41
745	29
746	25
747	34
748	43
749	34
750	43
751	39
752	22
753	33
754	25
755	28
756	27
757	37
758	28
759	27
760	33
761	36
762	29
763	29
764	42
765	26
766	25
767	27
768	21
769	38
770	30
771	28
772	24
773	24
774	31
775	23
776	11
777	28
778	29
779	24
780	23
781	20
782	19
783	26
784	21
785	34
786	21
787	23
788	23
789	29
790	26
791	33
792	22
793	31
794	21
795	12
796	18
797	16
798	15
799	28
800	19
801	27
802	24
803	23
804	12
805	20
806	16
807	14
808	19
809	12
810	16
811	11
812	17
813	17
814	13
815	8
816	14
817	14
818	13
819	8
820	6
821	9
822	14
823	16
824	18
825	9
826	15
827	15
828	14
829	8
830	14
831	15
832	14
833	16
834	13
835	14
836	15
837	12
838	19
839	15
840	23
841	17
842	15
843	17
844	14
845	11
846	12
847	12
848	15
849	18
850	17
851	9
852	13
853	18
854	17
855	27
856	12
857	21
858	9
859	18
860	12
861	24
862	14
863	21
864	18
865	14
866	22
867	17
868	22
869	26
870	24
871	15
872	25
873	16
874	23
875	17
876	19
877	24
878	17
879	17
880	18
881	30
882	16
883	16
884	23
885	17
886	18
887	20
888	31
889	19
890	17
891	17
892	12
893	20
894	14
895	20
896	16
897	21
898	25
899	19
900	11
901	12
902	28
903	16
904	23
905	14
906	20
907	24
908	25
909	27
910	27
911	29
912	27
913	39
914	43
915	27
916	32
917	32
918	41
919	36
920	25
921	21
922	35
923	38
924	30
925	30
926	27
927	30
928	23
929	30
930	26
931	37
932	17
933	37
934	27
935	33
936	35
937	24
938	20
939	23
940	27
941	19
942	24
943	33
944	20
945	31
946	16
947	21
948	25
949	13
950	24
951	25
952	11
953	29
954	18
955	23
956	26
957	21
958	23
959	18
960	11
961	20
962	14
963	15
964	16
965	24
966	16
967	20
968	25
969	20
970	14
971	20
972	19
973	13
974	15
975	20
976	14
977	23
978	16
979	12
980	13
981	11
982	10
983	10
984	11
985	8
986	10
987	13
988	15
989	9
990	14
991	8
992	15
993	8
994	6
995	8
996	18
997	8
998	9
999	10
1000	9

