## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK025_noncentromeric_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK025/atacHAK025_noncentromere.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK025_noncentromeric_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 15:19:48 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
127	44	76	23	2000	180.052305	166.909099	73955580	FR	53	91	117	139	153	167	183	297	647	995	2655			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
509	20365
510	20456
511	20446
512	20202
513	20538
514	20414
515	20270
516	20600
517	20615
518	20265
519	20583
520	20312
521	20493
522	20603
523	20578
524	20689
525	20699
526	20313
527	20519
528	20665
529	20703
530	20679
531	20777
532	20578
533	20820
534	20775
535	20912
536	20601
537	20871
538	20914
539	21074
540	20917
541	21194
542	20761
543	21033
544	20829
545	21097
546	21110
547	21078
548	20901
549	21212
550	21220
551	21481
552	21287
553	21352
554	21083
555	21617
556	21334
557	21073
558	21285
559	21393
560	21175
561	21225
562	21250
563	21163
564	21122
565	21434
566	21484
567	21511
568	21652
569	21449
570	21383
571	21194
572	21205
573	21112
574	21247
575	21262
576	21032
577	21278
578	20889
579	21134
580	20835
581	20988
582	20750
583	20917
584	20590
585	20768
586	20789
587	20869
588	20380
589	20585
590	20258
591	20588
592	20248
593	20368
594	20294
595	20377
596	20164
597	19872
598	19766
599	19627
600	19965
601	19742
602	19420
603	19495
604	19172
605	19357
606	19217
607	19084
608	18886
609	19053
610	18494
611	18679
612	18457
613	18334
614	17941
615	17962
616	17873
617	18045
618	17322
619	17445
620	17279
621	17228
622	16997
623	16960
624	16581
625	16348
626	16421
627	16083
628	15792
629	15936
630	15388
631	15457
632	15812
633	15631
634	15193
635	15015
636	14584
637	14713
638	14598
639	14192
640	14266
641	14144
642	13859
643	13893
644	13667
645	13532
646	13423
647	13602
648	13167
649	13020
650	12646
651	12748
652	12801
653	12478
654	12548
655	12443
656	12391
657	12066
658	11891
659	11909
660	11958
661	11754
662	11583
663	11816
664	11488
665	11400
666	11417
667	11336
668	11017
669	11138
670	11129
671	11031
672	10773
673	10599
674	10563
675	10532
676	10419
677	10312
678	10193
679	10339
680	9949
681	10234
682	10042
683	9912
684	9989
685	10045
686	9706
687	9976
688	9769
689	9733
690	9785
691	9580
692	9548
693	9457
694	9381
695	9513
696	9341
697	9217
698	9230
699	9138
700	9103
701	9290
702	9176
703	9104
704	8913
705	9050
706	8775
707	8752
708	8713
709	8949
710	8559
711	8720
712	8601
713	8579
714	8463
715	8499
716	8488
717	8597
718	8396
719	8352
720	8171
721	8301
722	8057
723	8261
724	7933
725	7907
726	7975
727	7944
728	7839
729	7690
730	7736
731	7731
732	7737
733	7753
734	7738
735	7677
736	7457
737	7512
738	7391
739	7419
740	7511
741	7517
742	7247
743	7323
744	7389
745	7354
746	7167
747	7172
748	7183
749	7232
750	7140
751	7141
752	6993
753	6925
754	6995
755	6894
756	6993
757	6916
758	6921
759	6888
760	6779
761	6717
762	6465
763	6540
764	6385
765	6437
766	6450
767	6482
768	6223
769	6272
770	6242
771	6131
772	6135
773	6164
774	6084
775	6133
776	6098
777	6054
778	6025
779	6029
780	6033
781	6115
782	6013
783	6077
784	5899
785	5945
786	5881
787	5938
788	6016
789	6051
790	5827
791	5670
792	5524
793	5594
794	5382
795	5655
796	5458
797	5372
798	5264
799	5266
800	5135
801	5180
802	4958
803	4817
804	4871
805	4833
806	4831
807	4742
808	4672
809	4685
810	4703
811	4529
812	4607
813	4495
814	4454
815	4516
816	4324
817	4255
818	4388
819	4274
820	4304
821	4231
822	4129
823	4076
824	4162
825	4064
826	4096
827	4090
828	4051
829	4042
830	3954
831	4034
832	3880
833	3868
834	3817
835	3820
836	3628
837	3671
838	3766
839	3725
840	3672
841	3604
842	3471
843	3699
844	3607
845	3506
846	3422
847	3389
848	3440
849	3486
850	3468
851	3470
852	3263
853	3339
854	3289
855	3267
856	3242
857	3307
858	3306
859	3294
860	3255
861	3244
862	3285
863	3183
864	3154
865	3154
866	3029
867	3072
868	3068
869	3108
870	3093
871	3086
872	3048
873	3030
874	3046
875	3053
876	2959
877	2981
878	2982
879	2870
880	2888
881	2995
882	2919
883	2946
884	2853
885	2740
886	2903
887	2835
888	3026
889	2945
890	2870
891	2941
892	2843
893	2905
894	2875
895	2930
896	2909
897	2839
898	2864
899	2778
900	2743
901	2813
902	2767
903	2983
904	2900
905	2687
906	2853
907	2795
908	2743
909	2734
910	2765
911	2714
912	2775
913	2795
914	2786
915	2799
916	2765
917	2732
918	2774
919	2785
920	2775
921	2847
922	2751
923	2738
924	2791
925	2766
926	2768
927	2647
928	2608
929	2659
930	2587
931	2650
932	2656
933	2692
934	2656
935	2676
936	2659
937	2518
938	2511
939	2598
940	2562
941	2577
942	2438
943	2488
944	2566
945	2620
946	2483
947	2566
948	2490
949	2568
950	2392
951	2460
952	2352
953	2357
954	2346
955	2440
956	2258
957	2411
958	2312
959	2268
960	2276
961	2235
962	2365
963	2279
964	2327
965	2273
966	2194
967	2330
968	2308
969	2261
970	2279
971	2354
972	2257
973	2271
974	2158
975	2255
976	2218
977	2305
978	2216
979	2245
980	2206
981	2232
982	2224
983	2174
984	2259
985	2271
986	2162
987	2123
988	2067
989	2236
990	2127
991	2148
992	2215
993	2138
994	2042
995	2172
996	2135
997	2119
998	2000
999	2021
1000	2030

