## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK001_noncentromeric_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK001/atacHAK001_noncentromere.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK001_noncentromeric_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 14:20:55 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
67	43	23	23	2000	99.847047	94.903699	60626336	FR	11	21	29	39	47	55	75	181	265	353	2321			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
447	2216
448	2179
449	2305
450	2094
451	2263
452	2097
453	2114
454	1887
455	2045
456	1988
457	2044
458	2011
459	2038
460	1958
461	1970
462	1883
463	1972
464	1876
465	1943
466	1848
467	1872
468	1848
469	1914
470	1827
471	1822
472	1767
473	1755
474	1731
475	1772
476	1765
477	1851
478	1686
479	1751
480	1657
481	1706
482	1658
483	1590
484	1666
485	1548
486	1508
487	1626
488	1604
489	1693
490	1545
491	1621
492	1535
493	1572
494	1549
495	1492
496	1441
497	1596
498	1497
499	1621
500	1584
501	1565
502	1438
503	1567
504	1491
505	1511
506	1486
507	1482
508	1514
509	1676
510	1520
511	1592
512	1601
513	1721
514	1571
515	1591
516	1610
517	1594
518	1494
519	1591
520	1513
521	1652
522	1635
523	1603
524	1589
525	1696
526	1587
527	1720
528	1612
529	1750
530	1633
531	1638
532	1631
533	1591
534	1613
535	1650
536	1616
537	1659
538	1578
539	1631
540	1525
541	1648
542	1510
543	1526
544	1523
545	1485
546	1503
547	1590
548	1488
549	1623
550	1453
551	1476
552	1463
553	1544
554	1467
555	1427
556	1428
557	1438
558	1500
559	1422
560	1469
561	1422
562	1374
563	1415
564	1382
565	1393
566	1376
567	1415
568	1416
569	1489
570	1433
571	1378
572	1346
573	1430
574	1266
575	1425
576	1354
577	1376
578	1395
579	1338
580	1263
581	1326
582	1287
583	1349
584	1274
585	1285
586	1222
587	1285
588	1225
589	1325
590	1210
591	1258
592	1260
593	1212
594	1265
595	1307
596	1197
597	1205
598	1217
599	1296
600	1166
601	1333
602	1270
603	1343
604	1313
605	1283
606	1251
607	1292
608	1186
609	1314
610	1222
611	1350
612	1222
613	1183
614	1189
615	1280
616	1224
617	1218
618	1156
619	1207
620	1212
621	1191
622	1178
623	1238
624	1110
625	1199
626	1114
627	1099
628	1145
629	1102
630	1159
631	1131
632	1173
633	1149
634	1111
635	1117
636	1087
637	1147
638	1197
639	1160
640	999
641	1108
642	1063
643	1073
644	1044
645	1057
646	1048
647	1085
648	1063
649	1049
650	975
651	1069
652	969
653	1092
654	995
655	1080
656	1026
657	1092
658	1097
659	1068
660	1028
661	1014
662	1083
663	1096
664	1080
665	1144
666	1068
667	1130
668	1008
669	1149
670	990
671	1038
672	1030
673	1025
674	1042
675	1047
676	996
677	1040
678	980
679	1036
680	1012
681	1018
682	940
683	1001
684	968
685	1019
686	956
687	1031
688	982
689	1009
690	1041
691	1105
692	975
693	1045
694	989
695	1014
696	1053
697	1072
698	1023
699	988
700	1070
701	1046
702	1038
703	1074
704	1019
705	980
706	1083
707	1043
708	1044
709	1036
710	1043
711	1059
712	910
713	1076
714	995
715	1027
716	960
717	1032
718	971
719	996
720	942
721	1071
722	938
723	1042
724	953
725	933
726	887
727	966
728	923
729	962
730	923
731	974
732	946
733	957
734	949
735	986
736	971
737	985
738	927
739	993
740	969
741	1052
742	930
743	969
744	1005
745	1022
746	989
747	1056
748	1049
749	1070
750	1016
751	1076
752	1061
753	1028
754	1068
755	1113
756	1020
757	1048
758	1048
759	1003
760	1039
761	1092
762	1079
763	1112
764	1123
765	1167
766	1142
767	1198
768	1123
769	1141
770	1254
771	1311
772	1352
773	1387
774	1403
775	1495
776	1583
777	1624
778	1696
779	1754
780	1767
781	1835
782	1837
783	1861
784	1830
785	1932
786	2044
787	2101
788	2170
789	2131
790	2057
791	1925
792	1892
793	1776
794	1778
795	1795
796	1800
797	1952
798	2021
799	1866
800	1822
801	1880
802	1848
803	1736
804	1724
805	1731
806	1828
807	1744
808	1787
809	1906
810	1800
811	1795
812	1682
813	1650
814	1564
815	1613
816	1589
817	1658
818	1648
819	1653
820	1549
821	1679
822	1522
823	1534
824	1527
825	1524
826	1570
827	1542
828	1581
829	1594
830	1504
831	1504
832	1498
833	1514
834	1399
835	1508
836	1395
837	1412
838	1402
839	1417
840	1358
841	1476
842	1369
843	1339
844	1411
845	1406
846	1265
847	1308
848	1306
849	1285
850	1285
851	1305
852	1283
853	1326
854	1252
855	1309
856	1313
857	1321
858	1319
859	1310
860	1291
861	1374
862	1342
863	1313
864	1338
865	1298
866	1294
867	1299
868	1229
869	1289
870	1284
871	1347
872	1285
873	1321
874	1360
875	1282
876	1220
877	1251
878	1262
879	1289
880	1272
881	1384
882	1277
883	1267
884	1343
885	1307
886	1295
887	1337
888	1248
889	1345
890	1304
891	1375
892	1356
893	1422
894	1421
895	1473
896	1493
897	1382
898	1338
899	1340
900	1326
901	1397
902	1389
903	1455
904	1472
905	1466
906	1377
907	1423
908	1379
909	1406
910	1415
911	1464
912	1566
913	1612
914	1545
915	1433
916	1451
917	1413
918	1484
919	1532
920	1495
921	1604
922	1482
923	1471
924	1505
925	1439
926	1469
927	1318
928	1297
929	1371
930	1350
931	1454
932	1406
933	1383
934	1350
935	1309
936	1373
937	1325
938	1237
939	1271
940	1316
941	1338
942	1301
943	1276
944	1335
945	1266
946	1202
947	1283
948	1232
949	1256
950	1230
951	1170
952	1115
953	1228
954	1180
955	1186
956	1133
957	1132
958	1196
959	1205
960	1145
961	1163
962	1130
963	1068
964	1100
965	1089
966	1076
967	1088
968	1045
969	1090
970	1152
971	1127
972	1076
973	1136
974	1093
975	1073
976	1083
977	1097
978	1112
979	1028
980	1093
981	1028
982	1078
983	1096
984	1012
985	979
986	1046
987	1095
988	1063
989	1087
990	1058
991	1049
992	1039
993	1051
994	1023
995	971
996	966
997	1015
998	933
999	993
1000	1031

