## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK024_centromeric_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK024/atacHAK024_centromere.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK024_centromeric_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 15:10:38 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
268	183	201	23	2000	284.734968	255.228488	578880	FR	125	201	281	347	403	453	969	1713	2543	3011	3381			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
267	444
268	409
269	511
270	446
271	542
272	399
273	415
274	395
275	436
276	511
277	478
278	395
279	365
280	382
281	392
282	444
283	397
284	356
285	351
286	369
287	369
288	368
289	295
290	386
291	317
292	381
293	403
294	389
295	327
296	280
297	291
298	309
299	308
300	360
301	354
302	345
303	321
304	312
305	329
306	337
307	297
308	317
309	327
310	297
311	334
312	320
313	305
314	313
315	250
316	327
317	289
318	259
319	289
320	304
321	288
322	310
323	284
324	282
325	267
326	341
327	326
328	317
329	284
330	279
331	275
332	346
333	344
334	326
335	262
336	280
337	279
338	323
339	319
340	346
341	244
342	263
343	250
344	297
345	320
346	314
347	278
348	283
349	359
350	362
351	361
352	313
353	300
354	337
355	394
356	513
357	681
358	332
359	376
360	288
361	326
362	346
363	357
364	310
365	302
366	283
367	300
368	235
369	208
370	237
371	210
372	188
373	221
374	262
375	247
376	234
377	229
378	235
379	252
380	264
381	227
382	246
383	210
384	241
385	233
386	280
387	284
388	263
389	289
390	280
391	268
392	292
393	297
394	283
395	337
396	292
397	292
398	277
399	286
400	320
401	294
402	338
403	295
404	298
405	314
406	287
407	292
408	254
409	295
410	275
411	318
412	302
413	319
414	318
415	250
416	271
417	237
418	303
419	327
420	313
421	331
422	296
423	279
424	288
425	254
426	307
427	247
428	261
429	275
430	281
431	305
432	275
433	275
434	256
435	279
436	301
437	321
438	305
439	292
440	241
441	278
442	282
443	329
444	277
445	323
446	217
447	233
448	296
449	293
450	324
451	282
452	231
453	231
454	235
455	252
456	241
457	243
458	229
459	237
460	224
461	239
462	234
463	201
464	227
465	254
466	218
467	225
468	242
469	191
470	159
471	194
472	186
473	188
474	216
475	233
476	211
477	213
478	199
479	199
480	221
481	201
482	189
483	217
484	215
485	222
486	216
487	204
488	206
489	167
490	177
491	199
492	169
493	188
494	204
495	191
496	183
497	202
498	189
499	198
500	214
501	189
502	231
503	187
504	170
505	190
506	198
507	220
508	194
509	164
510	194
511	149
512	223
513	214
514	203
515	185
516	191
517	190
518	201
519	231
520	189
521	223
522	179
523	224
524	241
525	240
526	212
527	185
528	224
529	271
530	313
531	405
532	253
533	230
534	223
535	205
536	243
537	231
538	256
539	192
540	177
541	199
542	161
543	108
544	124
545	127
546	122
547	131
548	158
549	183
550	175
551	150
552	178
553	174
554	187
555	175
556	196
557	158
558	173
559	200
560	207
561	205
562	216
563	179
564	226
565	225
566	231
567	213
568	234
569	239
570	200
571	222
572	225
573	231
574	219
575	222
576	202
577	250
578	223
579	228
580	211
581	231
582	233
583	253
584	208
585	218
586	266
587	250
588	238
589	206
590	241
591	214
592	262
593	211
594	251
595	222
596	235
597	211
598	277
599	206
600	257
601	209
602	215
603	219
604	245
605	250
606	211
607	197
608	224
609	241
610	265
611	253
612	267
613	210
614	227
615	223
616	219
617	268
618	230
619	253
620	198
621	182
622	256
623	241
624	263
625	246
626	213
627	198
628	190
629	215
630	204
631	211
632	207
633	196
634	216
635	182
636	192
637	199
638	181
639	193
640	177
641	199
642	166
643	165
644	148
645	168
646	146
647	172
648	183
649	189
650	173
651	177
652	180
653	173
654	179
655	170
656	138
657	178
658	174
659	165
660	173
661	155
662	167
663	143
664	141
665	169
666	154
667	161
668	127
669	139
670	139
671	142
672	157
673	137
674	186
675	191
676	155
677	136
678	153
679	175
680	162
681	156
682	151
683	148
684	117
685	142
686	220
687	181
688	183
689	137
690	155
691	155
692	156
693	177
694	146
695	163
696	163
697	199
698	214
699	199
700	197
701	183
702	188
703	256
704	266
705	325
706	212
707	215
708	152
709	168
710	199
711	198
712	207
713	173
714	159
715	118
716	112
717	102
718	110
719	105
720	143
721	109
722	155
723	119
724	150
725	104
726	114
727	105
728	149
729	147
730	172
731	157
732	144
733	167
734	173
735	167
736	177
737	160
738	167
739	181
740	192
741	186
742	188
743	197
744	149
745	172
746	188
747	196
748	194
749	173
750	210
751	199
752	177
753	196
754	160
755	182
756	197
757	186
758	172
759	187
760	189
761	176
762	189
763	176
764	176
765	181
766	195
767	190
768	187
769	207
770	190
771	198
772	223
773	196
774	220
775	175
776	174
777	200
778	195
779	208
780	202
781	179
782	187
783	232
784	200
785	207
786	215
787	163
788	173
789	183
790	183
791	220
792	193
793	197
794	163
795	167
796	159
797	184
798	183
799	185
800	185
801	189
802	161
803	163
804	189
805	167
806	178
807	168
808	171
809	165
810	171
811	149
812	159
813	181
814	179
815	178
816	172
817	127
818	145
819	128
820	147
821	161
822	158
823	164
824	164
825	145
826	135
827	163
828	143
829	132
830	125
831	154
832	130
833	150
834	134
835	112
836	124
837	135
838	143
839	138
840	135
841	145
842	138
843	146
844	134
845	127
846	126
847	129
848	138
849	134
850	165
851	138
852	116
853	136
854	166
855	148
856	135
857	121
858	130
859	134
860	156
861	164
862	159
863	153
864	129
865	141
866	147
867	163
868	133
869	150
870	151
871	166
872	186
873	163
874	181
875	154
876	177
877	222
878	230
879	291
880	168
881	196
882	150
883	162
884	165
885	177
886	149
887	139
888	133
889	122
890	121
891	82
892	89
893	100
894	107
895	113
896	92
897	113
898	123
899	107
900	102
901	120
902	130
903	128
904	123
905	130
906	149
907	131
908	168
909	144
910	170
911	144
912	164
913	189
914	183
915	198
916	151
917	162
918	164
919	149
920	177
921	158
922	182
923	181
924	198
925	173
926	179
927	193
928	145
929	173
930	151
931	178
932	186
933	171
934	178
935	182
936	167
937	146
938	166
939	154
940	174
941	187
942	188
943	227
944	197
945	181
946	187
947	153
948	194
949	177
950	178
951	169
952	169
953	198
954	176
955	182
956	211
957	184
958	175
959	190
960	188
961	178
962	158
963	176
964	169
965	187
966	182
967	181
968	154
969	169
970	181
971	153
972	212
973	177
974	152
975	141
976	161
977	171
978	146
979	149
980	133
981	139
982	148
983	164
984	139
985	136
986	144
987	139
988	146
989	150
990	133
991	129
992	108
993	113
994	119
995	131
996	141
997	125
998	129
999	154
1000	118

