## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK024_allreads_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK024/atacHAK024_markdups_final.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK024_allreads_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 15:27:52 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
160	43	95	23	2000	192.259144	167.793123	35532875	FR	41	81	121	159	191	215	233	297	625	963	2749			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
342	22434
343	23069
344	22969
345	23090
346	22686
347	22858
348	22559
349	22986
350	23671
351	23927
352	23915
353	24547
354	24448
355	24903
356	25025
357	24914
358	24374
359	25102
360	24768
361	25233
362	25265
363	25466
364	25728
365	26103
366	25952
367	26158
368	25974
369	26005
370	25822
371	26076
372	25814
373	26385
374	26545
375	26787
376	26905
377	27022
378	26787
379	27312
380	27050
381	27109
382	26815
383	26976
384	26906
385	27248
386	27195
387	27404
388	27152
389	27516
390	27485
391	27072
392	27072
393	26999
394	27110
395	27161
396	27050
397	27085
398	26702
399	27279
400	26852
401	26893
402	26690
403	26515
404	26091
405	26025
406	25845
407	25469
408	25829
409	25312
410	25089
411	25056
412	24552
413	24630
414	24173
415	23860
416	23980
417	23486
418	23312
419	23318
420	22694
421	22539
422	22348
423	21905
424	21693
425	21414
426	21165
427	21096
428	20735
429	20572
430	20159
431	20043
432	19526
433	19247
434	19094
435	18698
436	18709
437	18301
438	18046
439	17694
440	17372
441	17145
442	17022
443	16931
444	16436
445	16264
446	15972
447	15371
448	15424
449	15332
450	15035
451	15113
452	14596
453	14402
454	14270
455	14008
456	13817
457	13964
458	13456
459	13523
460	13264
461	13070
462	12765
463	12931
464	13034
465	12544
466	12380
467	12340
468	12331
469	11979
470	11871
471	11694
472	11658
473	11633
474	11527
475	11620
476	11630
477	11480
478	11573
479	11568
480	11183
481	11117
482	11159
483	11013
484	11017
485	10912
486	11080
487	10886
488	10899
489	10789
490	10755
491	10773
492	10730
493	10626
494	10715
495	10880
496	10510
497	10564
498	10323
499	10653
500	10671
501	10591
502	10737
503	10747
504	10551
505	10737
506	10635
507	10596
508	10708
509	10569
510	10884
511	10742
512	10682
513	10999
514	10713
515	10922
516	10836
517	10840
518	10781
519	10984
520	10984
521	10894
522	10934
523	11120
524	11107
525	10925
526	11179
527	11377
528	11351
529	11476
530	11290
531	11383
532	11387
533	11283
534	11417
535	11287
536	11465
537	11473
538	11548
539	11623
540	11443
541	11601
542	11384
543	11479
544	11497
545	11515
546	11409
547	11657
548	11605
549	11742
550	11500
551	11531
552	11936
553	11730
554	11644
555	11643
556	11685
557	11919
558	11806
559	11584
560	11768
561	11672
562	11607
563	11644
564	11517
565	11663
566	11643
567	11726
568	11845
569	11729
570	11817
571	11530
572	11671
573	11537
574	11339
575	11538
576	11378
577	11552
578	11433
579	11219
580	11272
581	11224
582	11299
583	11091
584	10875
585	11094
586	10841
587	10950
588	10827
589	10770
590	10866
591	10690
592	10823
593	10577
594	10516
595	10455
596	10247
597	10302
598	10335
599	10208
600	10183
601	10065
602	10183
603	10072
604	9832
605	9706
606	9761
607	9574
608	9559
609	9707
610	9421
611	9219
612	9155
613	9189
614	9320
615	8862
616	8874
617	8981
618	8689
619	8752
620	8447
621	8436
622	8453
623	8109
624	8116
625	8105
626	7878
627	7887
628	7880
629	7634
630	7679
631	7457
632	7441
633	7249
634	7298
635	7015
636	7108
637	6999
638	7041
639	6900
640	6749
641	6617
642	6552
643	6511
644	6410
645	6419
646	6236
647	6273
648	6080
649	6125
650	6069
651	5940
652	6023
653	5841
654	5805
655	5893
656	5565
657	5848
658	5750
659	5648
660	5514
661	5546
662	5463
663	5360
664	5337
665	5418
666	5341
667	5321
668	5177
669	5272
670	5087
671	5110
672	4998
673	5050
674	5027
675	4981
676	4915
677	4770
678	4950
679	4857
680	4820
681	4834
682	4733
683	4599
684	4581
685	4742
686	4650
687	4577
688	4686
689	4379
690	4579
691	4455
692	4473
693	4555
694	4427
695	4461
696	4293
697	4549
698	4339
699	4389
700	4413
701	4356
702	4293
703	4267
704	4247
705	4373
706	4166
707	4284
708	4098
709	4335
710	4174
711	4216
712	4022
713	4066
714	3977
715	3969
716	3948
717	3893
718	3869
719	3885
720	3792
721	3849
722	3965
723	3813
724	3765
725	3797
726	3777
727	3617
728	3653
729	3610
730	3784
731	3666
732	3634
733	3620
734	3565
735	3513
736	3591
737	3551
738	3525
739	3489
740	3501
741	3465
742	3425
743	3407
744	3411
745	3590
746	3436
747	3399
748	3291
749	3353
750	3541
751	3366
752	3345
753	3357
754	3178
755	3328
756	3192
757	3226
758	3219
759	3188
760	3263
761	3140
762	3120
763	3218
764	2999
765	3048
766	2941
767	2986
768	2984
769	2964
770	3022
771	2922
772	2909
773	2936
774	2770
775	2848
776	2831
777	2941
778	2862
779	2867
780	2823
781	2780
782	2771
783	2829
784	2696
785	2788
786	2775
787	2738
788	2733
789	2802
790	2661
791	2662
792	2728
793	2469
794	2489
795	2465
796	2517
797	2537
798	2435
799	2428
800	2316
801	2378
802	2239
803	2270
804	2206
805	2284
806	2199
807	2207
808	2273
809	2194
810	2131
811	2088
812	2125
813	2114
814	2081
815	1988
816	2054
817	1924
818	1973
819	1932
820	1942
821	1888
822	1881
823	1907
824	1965
825	1926
826	1742
827	1853
828	1877
829	1825
830	1774
831	1758
832	1799
833	1703
834	1725
835	1657
836	1673
837	1697
838	1700
839	1701
840	1734
841	1715
842	1608
843	1630
844	1681
845	1604
846	1571
847	1589
848	1577
849	1641
850	1671
851	1675
852	1669
853	1567
854	1557
855	1536
856	1583
857	1513
858	1554
859	1580
860	1510
861	1614
862	1595
863	1602
864	1498
865	1504
866	1501
867	1595
868	1428
869	1465
870	1561
871	1565
872	1483
873	1525
874	1431
875	1517
876	1512
877	1599
878	1565
879	1637
880	1420
881	1465
882	1470
883	1431
884	1486
885	1542
886	1458
887	1459
888	1474
889	1393
890	1363
891	1390
892	1359
893	1457
894	1456
895	1431
896	1426
897	1484
898	1454
899	1395
900	1331
901	1372
902	1453
903	1414
904	1417
905	1427
906	1466
907	1400
908	1392
909	1438
910	1423
911	1445
912	1436
913	1466
914	1495
915	1523
916	1418
917	1428
918	1417
919	1437
920	1437
921	1539
922	1444
923	1407
924	1397
925	1445
926	1422
927	1456
928	1380
929	1408
930	1374
931	1441
932	1376
933	1432
934	1403
935	1362
936	1400
937	1363
938	1352
939	1390
940	1419
941	1422
942	1336
943	1423
944	1382
945	1387
946	1353
947	1367
948	1336
949	1434
950	1301
951	1361
952	1302
953	1288
954	1303
955	1323
956	1308
957	1290
958	1212
959	1309
960	1237
961	1297
962	1184
963	1235
964	1221
965	1248
966	1250
967	1330
968	1242
969	1253
970	1240
971	1193
972	1282
973	1235
974	1142
975	1201
976	1247
977	1213
978	1117
979	1239
980	1198
981	1207
982	1203
983	1170
984	1166
985	1206
986	1106
987	1127
988	1140
989	1133
990	1112
991	1157
992	1180
993	1118
994	1145
995	1164
996	1105
997	1105
998	1093
999	1162
1000	1092

