## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK025_centromeric_FLD.pdf HISTOGRAM_WIDTH=1000 INPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_4_bam_markduplicates/atacHAK025/atacHAK025_centromere.bam OUTPUT=/lustre/fs4/risc_lab/scratch/jyeung/for_Hide/ATAC_deep_sequencing_Novogene_10112024/Justin_ATAC_pipeline/atac_5_bam_FLD/atacHAK025_centromeric_insertdata.txt VERBOSITY=ERROR QUIET=true USE_JDK_DEFLATER=true USE_JDK_INFLATER=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Jul 27 15:19:01 EDT 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
255	45	191	23	2000	279.28093	253.467512	944146	FR	113	187	267	331	383	429	915	1689	2537	3013	3401			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
625	426
626	364
627	347
628	350
629	367
630	317
631	333
632	339
633	291
634	285
635	321
636	334
637	296
638	324
639	299
640	334
641	314
642	319
643	272
644	226
645	274
646	246
647	289
648	304
649	278
650	271
651	294
652	276
653	267
654	281
655	261
656	283
657	284
658	311
659	316
660	264
661	288
662	262
663	245
664	275
665	232
666	245
667	262
668	263
669	240
670	242
671	214
672	220
673	238
674	303
675	257
676	288
677	251
678	240
679	251
680	297
681	281
682	264
683	226
684	243
685	256
686	302
687	284
688	286
689	250
690	244
691	294
692	275
693	290
694	274
695	290
696	236
697	359
698	355
699	321
700	328
701	306
702	334
703	428
704	427
705	615
706	304
707	344
708	273
709	264
710	303
711	340
712	305
713	285
714	255
715	212
716	187
717	188
718	176
719	202
720	151
721	178
722	226
723	216
724	229
725	188
726	206
727	216
728	201
729	257
730	224
731	216
732	207
733	215
734	296
735	261
736	295
737	242
738	286
739	296
740	267
741	318
742	295
743	290
744	267
745	260
746	282
747	304
748	321
749	287
750	338
751	296
752	279
753	283
754	270
755	287
756	254
757	319
758	259
759	299
760	299
761	281
762	322
763	278
764	298
765	256
766	310
767	298
768	305
769	309
770	306
771	302
772	303
773	268
774	296
775	275
776	305
777	308
778	330
779	353
780	298
781	296
782	311
783	326
784	332
785	360
786	325
787	306
788	292
789	303
790	323
791	376
792	297
793	319
794	282
795	254
796	308
797	375
798	353
799	318
800	266
801	281
802	262
803	276
804	292
805	285
806	245
807	264
808	270
809	252
810	259
811	240
812	243
813	255
814	282
815	266
816	257
817	218
818	228
819	211
820	219
821	233
822	282
823	284
824	272
825	235
826	229
827	244
828	211
829	203
830	243
831	233
832	238
833	244
834	233
835	222
836	203
837	190
838	221
839	201
840	246
841	199
842	232
843	222
844	199
845	206
846	223
847	216
848	274
849	233
850	256
851	216
852	225
853	186
854	239
855	235
856	234
857	196
858	215
859	210
860	288
861	239
862	241
863	203
864	185
865	214
866	260
867	228
868	234
869	256
870	233
871	285
872	307
873	264
874	258
875	255
876	314
877	377
878	380
879	495
880	270
881	302
882	230
883	226
884	271
885	245
886	267
887	220
888	198
889	237
890	168
891	156
892	173
893	133
894	163
895	150
896	183
897	175
898	212
899	164
900	181
901	186
902	193
903	198
904	196
905	154
906	192
907	214
908	249
909	231
910	235
911	202
912	233
913	268
914	259
915	265
916	255
917	260
918	251
919	238
920	240
921	250
922	288
923	260
924	241
925	303
926	246
927	282
928	253
929	240
930	226
931	270
932	253
933	232
934	288
935	257
936	274
937	209
938	244
939	220
940	262
941	286
942	293
943	290
944	302
945	273
946	290
947	244
948	241
949	246
950	269
951	254
952	297
953	281
954	288
955	271
956	262
957	289
958	285
959	297
960	293
961	273
962	309
963	289
964	283
965	327
966	294
967	278
968	287
969	255
970	276
971	276
972	293
973	292
974	266
975	259
976	274
977	223
978	239
979	253
980	231
981	247
982	221
983	262
984	218
985	225
986	220
987	253
988	213
989	233
990	235
991	217
992	203
993	178
994	210
995	206
996	200
997	198
998	225
999	180
1000	208

